DW_DATE_KEY|D_TRANSACTION_TYPE_KEY|DW_ACCOUNT_TYPE_KEY|AMOUNT
20121012|5|13|22905
20121012|2|9|7997180
20121012|2|333|47097993.67
20121012|5|313|769472.86
20121012|2|258|540022075.08
20121012|6|229|14381114.28
20121012|3|8|10050854.96
20121012|5|85|741325.75
20121012|5|381|55470
20121012|6|260|1345843.04
20121012|5|354|2844000
20121012|2|11|22337.5
20121012|2|250|168431690.57
20121012|2|253|1128000
20121012|5|347|59259.46
20121012|1|1|7340860314.54
20121012|2|337|148.14
20121012|2|227|647477582.51
20121012|5|224|2750106.17
20121012|5|235|176882.19
20121012|2|8|1747696299.89
20121012|5|312|101152.41
20121012|2|355|127059
20121012|2|92|12603.59
20121012|2|332|1609.46
20121012|5|292|1986.59
20121012|2|352|10000
20121012|2|309|143812.99
20121012|5|104|33358858.7
20121012|5|14|8216744.41
20121012|5|307|285787.43
20121012|2|16|4000000000
20121012|5|306|55053.6
20121015|5|294|42125875.82
20121015|2|336|536885.25
20121015|4|1|5909177075.65
20121015|2|115|393830256.38
20121015|5|333|511609.55
20121015|2|268|2004252649.88
20121015|5|240|229508.2
20121015|5|371|2004252649.88
20121015|5|115|341964092.43
20121015|5|7|9019265327.12
20121015|5|238|4.23
20121015|2|122|1768754
20121015|2|91|9158.06
20121015|4|118|61258
20121015|5|106|39571.63
20121015|5|247|534.33
20121015|5|23|950650000
20121015|5|352|10000
20121015|5|304|19385.7
20121015|2|111|2378925
20121015|6|8|868010364.72
20121015|5|228|4265942.29
20121015|5|9|8333346.17
20121015|2|377|343000
20121015|5|230|3725170.96
20121015|2|6|693033736.09
20121015|6|6|591810
20121015|2|264|382776006.98
20121015|2|14|620
20121015|2|358|2185137
20121015|5|86|2037920.24
20121015|2|350|109150
20121015|5|236|15353634.46
20121015|5|255|274853802.58
20121015|2|347|872558.79
20121015|5|229|51373021.2
20121015|4|264|159617500
20121015|2|351|19163
20121015|2|359|10875
20121015|2|376|8000000
20121015|2|92|4201.17
20121015|2|247|1250
20121015|2|120|94290863.86
20121015|5|16|1000000000
20121015|5|1|33980335
20121015|4|227|600
20121015|2|234|2879.46
20121015|2|355|110780
20121015|5|284|518437.85
20121015|2|1|79111515.79
20121015|5|2|125404055
20121015|2|121|192211816.95
20121015|2|261|1125540592.62
20121015|5|121|188089564.33
20121015|2|260|14166613885.26
20121015|2|333|16199391.72
20121015|5|313|644900
20121015|5|8|1170308119.25
20121015|6|261|26724452.98
20121015|4|228|2000
20121015|2|7|14423168248.96
20121015|2|126|1925
20121015|5|18|4583000000
20121015|2|18|2400000000
20121015|5|314|115400
20121015|5|381|125820
20121015|5|125|11706857156.26
20121015|2|353|158362.9
20121015|1|1|6888856838.47
20121015|5|235|58040.14
20121015|5|13|8945
20121015|5|260|14163803204.69
20121015|2|281|2004727.92
20121015|4|261|15206900
20121015|4|313|10000
20121015|1|258|201463510.59
20121015|6|229|2852230.43
20121015|5|107|1771662.54
20121015|4|7|200000000
20121015|2|227|491345465.04
20121015|5|376|1697746113.54
20121015|5|122|2234297.25
20121015|1|118|3210707.9
20121015|2|332|534.33
20121015|2|237|0.01
20121015|2|23|950000000
20121015|2|104|38890987.33
20121015|2|321|9988.4
20121015|2|387|125820
